id,subsys_name,table_name_l,table_name_p,column_id,column_name_l,column_name_p,data_type,length,precision,null,unique_key,primary_key,default,description
55,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",25,"申込み期限","MOSHIKOMI_KIGEN","DATE"," "," ","Y","N","","",""
56,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",26,"郵便申込ギフト切替日","YUBIN_GIFT_KIRIKAE_DAY","DATE"," "," ","Y","N","","",""
57,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",27,"切替ギフトコード","KIRIKAE_GIFT_CD","VARCHAR","3"," ","Y","N","","",""
58,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",28,"DM形態","DM_KEITAI","VARCHAR","8"," ","Y","N","","",""
59,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",29,"送付種別","SOFU_SHUBETSU","VARCHAR","8"," ","Y","N","","",""
60,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",30,"パーソナル封入方法","PERSONAL_FUNYU_HOHO","VARCHAR","4"," ","Y","N","","",""
61,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",31,"パーソナル本数","PERSONAL_HONSU","NUMERIC","10","0","Y","N","","",""
62,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",32,"特殊企画","TOKUSHU_KIKAKU","VARCHAR","4"," ","Y","N","","",""
63,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",33,"指定モデルカーブ","SHITEI_MODEL_CURVE","VARCHAR","4"," ","Y","N","","",""
64,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",34,"入金売価","NYUKIN_BAIKA","NUMERIC","10","0","Y","N","","","単位：円"
65,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",35,"仕入単価","SHIIRE_TANKA","NUMERIC","10","0","Y","N","","","単位：円"
66,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",36,"予定局出数","YOTEI_KYOKUDASHI_AMT","NUMERIC","10","0","Y","N","","",""
67,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",37,"予定局出日","YOTEI_KYOKUDASHI_DAY","DATE"," "," ","Y","N","","",""
68,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",38,"ギフト単価","GIFT_TANKA","NUMERIC","10","0","Y","N","","","単位：円"
69,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",39,"DM単価（入力）","DM_TANKA_INPUT","NUMERIC","14","2","Y","N","","","単位：円"
70,"マスタ管理システム","DM表ファイル_TEMP","DMHYO_FILE_TEMP",40,"アプローチ数","APPROACH_AMT","NUMERIC","10","0","Y","N","","",""
71,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",1,"DMコード","DM_CD","VARCHAR","8"," ","N","Y","1","",""
72,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",2,"講座3桁コード","COURSE_03_KETA_CD","VARCHAR","3"," ","N","N","","",""
73,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",3,"年月（DM）","YM_DM","DATE"," "," ","N","N","","",""
74,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",4,"DM種別","DM_SHUBETSU","VARCHAR","1"," ","N","N","","",""
75,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",5,"追求回数（DM）","TSUIKYU_TIMES_DM","VARCHAR","1"," ","N","N","","",""
76,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",6,"テストキー（DM）","TEST_KEY_DM","VARCHAR","1"," ","N","N","","",""
77,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",7,"媒体ジャンル区分","BAITAI_GENRE_DIV","VARCHAR","2"," ","Y","N","","",""
78,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",8,"FUC本DM種別","FUC_HON_DM_SHUBETSU","VARCHAR","1"," ","Y","N","","",""
79,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",9,"企画名","KIKAKU_NM","VARCHAR","30"," ","Y","N","","",""
80,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",10,"使用名簿","SHIYO_MEIBO","VARCHAR","30"," ","Y","N","","",""
81,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",11,"テスト名（DM）","TEST_NM_DM","VARCHAR","20"," ","Y","N","","",""
82,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",12,"申込み方法","MOSHIKOMI_HOHO","VARCHAR","4"," ","Y","N","","",""
83,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",13,"テスト本番","TEST_HONBAN","VARCHAR","4"," ","Y","N","","",""
84,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",14,"対象講座","TAISHO_COURSE","VARCHAR","5"," ","Y","N","","",""
85,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",15,"ギフトコード","GIFT_CD","VARCHAR","3"," ","Y","N","","",""
86,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",16,"発送区分","HASSO_DIV","VARCHAR","1"," ","Y","N","","",""
87,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",17,"原稿キー","GENKO_KEY","VARCHAR","4"," ","Y","N","","",""
88,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",18,"予告ハガキ有無","YOKOKU_HAGAKI_UMU","VARCHAR","4"," ","Y","N","","",""
89,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",19,"フォローアップ有無","FUC_UMU","VARCHAR","4"," ","Y","N","","",""
90,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",20,"フォローアップ局出日","FUC_KYOKUDASHI_DAY","DATE"," "," ","Y","N","","",""
91,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",21,"申込み期限","MOSHIKOMI_KIGEN","DATE"," "," ","Y","N","","",""
92,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",22,"パーソナル封入方法","PERSONAL_FUNYU_HOHO","VARCHAR","4"," ","Y","N","","",""
93,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",23,"パーソナル本数","PERSONAL_HONSU","NUMERIC","10","0","Y","N","","",""
94,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",24,"特殊企画","TOKUSHU_KIKAKU","VARCHAR","4"," ","Y","N","","",""
95,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",25,"代表モデルカーブ","DAIHYO_MODEL_CURVE","VARCHAR","4"," ","N","N","","",""
96,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",26,"確定日","KAKUTEI_DAY","DATE"," "," ","Y","N","","",""
97,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",27,"予定局出数","YOTEI_KYOKUDASHI_AMT","NUMERIC","10","0","Y","N","","",""
98,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",28,"予定局出日","YOTEI_KYOKUDASHI_DAY","DATE"," "," ","N","N","","",""
99,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",29,"局出数","KYOKUDASHI_AMT","NUMERIC","10","0","Y","N","","",""
100,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",30,"局出日","KYOKUDASHI_DAY","DATE"," "," ","Y","N","","",""
101,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",31,"局戻数","KYOKUMODORI_AMT","NUMERIC","10","0","Y","N","","",""
102,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",32,"アプローチ数","APPROACH_AMT","NUMERIC","10","0","Y","N","","",""
103,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",33,"確定フラグ","KAKUTEI_FLG","VARCHAR","1"," ","N","N","","",""
104,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",34,"ギフト区分","GIFT_DIV","VARCHAR","1"," ","N","N","","",""
105,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",35,"DM形態","DM_KEITAI","VARCHAR","8"," ","Y","N","","",""
106,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",36,"送付種別","SOFU_SHUBETSU","VARCHAR","8"," ","Y","N","","",""
107,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",37,"郵便申込ギフト切替日","YUBIN_GIFT_KIRIKAE_DAY","DATE"," "," ","Y","N","","",""
108,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",38,"切替ギフトコード","KIRIKAE_GIFT_CD","VARCHAR","3"," ","Y","N","","",""
109,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",39,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
110,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",40,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
111,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",41,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
112,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",42,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
113,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",43,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
114,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",44,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
115,"マスタ管理システム","DM表マスタ","DMHYO_MASTER",45,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
116,"マスタ管理システム","DM表明細","DMHYO_MEISAI",1,"DMコード","DM_CD","VARCHAR","8"," ","N","Y","1,FK","",""
117,"マスタ管理システム","DM表明細","DMHYO_MEISAI",2,"講座商品コード","COURSE_SHOHIN_CD","VARCHAR","5"," ","N","Y","2","",""
118,"マスタ管理システム","DM表明細","DMHYO_MEISAI",3,"DM単価","DM_TANKA","NUMERIC","10","0","Y","N","","","単位：銭"
119,"マスタ管理システム","DM表明細","DMHYO_MEISAI",4,"入金売価","NYUKIN_BAIKA","NUMERIC","10","0","Y","N","","","単位：円"
120,"マスタ管理システム","DM表明細","DMHYO_MEISAI",5,"仕入単価","SHIIRE_TANKA","NUMERIC","10","0","Y","N","","","単位：円"
121,"マスタ管理システム","DM表明細","DMHYO_MEISAI",6,"ギフト単価","GIFT_TANKA","NUMERIC","10","0","Y","N","","","単位：円"
122,"マスタ管理システム","DM表明細","DMHYO_MEISAI",7,"ギフトコード1","GIFT_CD_01","VARCHAR","3"," ","Y","N","","",""
123,"マスタ管理システム","DM表明細","DMHYO_MEISAI",8,"ギフトコード2","GIFT_CD_02","VARCHAR","3"," ","Y","N","","",""
124,"マスタ管理システム","DM表明細","DMHYO_MEISAI",9,"ギフトコード3","GIFT_CD_03","VARCHAR","3"," ","Y","N","","",""
125,"マスタ管理システム","DM表明細","DMHYO_MEISAI",10,"指定モデルカーブ","SHITEI_MODEL_CURVE","VARCHAR","4"," ","N","N","","",""
126,"マスタ管理システム","DM表明細","DMHYO_MEISAI",11,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
127,"マスタ管理システム","DM表明細","DMHYO_MEISAI",12,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
128,"マスタ管理システム","DM表明細","DMHYO_MEISAI",13,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
129,"マスタ管理システム","DM表明細","DMHYO_MEISAI",14,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
130,"マスタ管理システム","DM表明細","DMHYO_MEISAI",15,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
131,"マスタ管理システム","DM表明細","DMHYO_MEISAI",16,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
132,"マスタ管理システム","DM表明細","DMHYO_MEISAI",17,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
133,"マスタ管理システム","エラーデータ_TEMP","ERROR_DATA_TEMP",1,"行番号","LINE_NUM","NUMERIC","5","0","Y","N","","",""
134,"マスタ管理システム","エラーデータ_TEMP","ERROR_DATA_TEMP",2,"項目番号","KOMOKU_NUM","NUMERIC","5","0","Y","N","","",""
135,"マスタ管理システム","エラーデータ_TEMP","ERROR_DATA_TEMP",3,"登録インデックス","REG_INDEX","NUMERIC","5","0","Y","N","","",""
136,"マスタ管理システム","エラーデータ_TEMP","ERROR_DATA_TEMP",4,"エラー項目名","ERROR_KOMOKU_NM","VARCHAR","2000"," ","Y","N","","",""
137,"マスタ管理システム","エラーデータ_TEMP","ERROR_DATA_TEMP",5,"入力内容","NYURYOKU_NAIYO","VARCHAR","2000"," ","Y","N","","",""
138,"マスタ管理システム","エラーデータ_TEMP","ERROR_DATA_TEMP",6,"エラーメッセージ","ERR_MSG","VARCHAR","2000"," ","Y","N","","",""
139,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",1,"講座商品コード","COURSE_SHOHIN_CD","VARCHAR","5"," ","N","Y","1","",""
140,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",2,"連合単独区分","RENGO_TANDOKU_DIV","VARCHAR","1"," ","N","Y","2","",""
141,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",3,"適用対象年月（開始）","TEKIYO_TAISHO_YM_START","DATE"," "," ","N","Y","3","",""
142,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",4,"適用対象年月（終了）","TEKIYO_TAISHO_YM_END","DATE"," "," ","N","N","","",""
143,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",5,"比率","RATE","NUMERIC","7","4","N","N","","",""
144,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",6,"登録区分","REG_DIV","VARCHAR","1"," ","N","N","","",""
145,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",7,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
146,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",8,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
147,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",9,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
148,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",10,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
149,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",11,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
150,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",12,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
151,"マスタ管理システム","オーダ按分マスタ","ORDER_ANBUN_MASTER",13,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
152,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",1,"更新日時キー","UPD_DATE_KEY","TIMESTAMP/DATE"," "," ","N","Y","1","",""
153,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",2,"講座商品コード","COURSE_SHOHIN_CD","VARCHAR","5"," ","N","Y","2","",""
154,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",3,"連合単独区分","RENGO_TANDOKU_DIV","VARCHAR","1"," ","N","Y","3","",""
155,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",4,"適用対象年月（開始）","TEKIYO_TAISHO_YM_START","DATE"," "," ","N","Y","4","",""
156,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",5,"適用対象年月（終了）","TEKIYO_TAISHO_YM_END","DATE"," "," ","N","N","","",""
157,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",6,"比率","RATE","NUMERIC","7","4","N","N","","",""
158,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",7,"登録区分","REG_DIV","VARCHAR","1"," ","N","N","","",""
159,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",8,"最終更新ユーザ名","LAST_UPD_USR_NM","VARCHAR","128"," ","N","N","","",""
160,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",9,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
161,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",10,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
162,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",11,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
163,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",12,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
164,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",13,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
165,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",14,"削除日時","DEL_DATE","TIMESTAMP/DATE"," "," ","Y","N","","",""
166,"マスタ管理システム","オーダ按分マスタ履歴","ORDER_ANBUN_HIST",15,"削除ユーザID","DEL_USR_ID","VARCHAR","20"," ","Y","N","","",""
167,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",1,"ギフトコード1桁目","GIFT_CD_FIRST_COLUMN","VARCHAR","1"," ","N","N","","",""
168,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",2,"ギフトコード2桁目","GIFT_CD_SECOND_COLUMN","VARCHAR","1"," ","N","N","","",""
169,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",3,"ギフトコード3桁目","GIFT_CD_THIRD_COLUMN","VARCHAR","1"," ","N","N","","",""
170,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",4,"作成日時","CRT_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
171,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",5,"作成ユーザID","CRT_USR_ID","VARCHAR","20"," ","N","N","","",""
172,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",6,"更新日時","UPD_DATE","TIMESTAMP/DATE"," "," ","N","N","","",""
173,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",7,"更新ユーザID","UPD_USR_ID","VARCHAR","20"," ","N","N","","",""
174,"マスタ管理システム","ギフトコード管理","GIFT_CD_KANRI",8,"削除フラグ","DEL_FLG","VARCHAR","1"," ","N","N","","",""
