id,file,sheet,row,column,content
1,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,1," バッチ処理記述書"
2,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,12,"機能グループID／名"
3,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
4,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
5,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
6,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,40,"作成者"
7,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,45,"作成日"
8,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,50,"更新者"
9,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",1,55,"更新日"
10,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,12,"KJB"
11,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,19,"KJBA01"
12,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,26,"FNKJBA0101"
13,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,33,"BTGKJBA0101J01"
14,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,40,"WR劉華"
15,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,45,"2016/11/16"
16,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,50,"WR劉華"
17,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",2,55,"2017/07/19"
18,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",3,12,"勧誘DM管理システム"
19,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",3,19,"A-1処理"
20,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",3,26,"A-1処理"
21,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",3,33,"A-1処理"
22,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",6,1,"処理記述"
23,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",8,8,"入力"
24,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",8,31,"処理"
25,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",8,55,"出力"
26,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",10,15,"<< 機能概要 >>"
27,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",11,16,"A-１DMデータを作成するために、受付完了の未処理リストデータ（データNO：6P11）に対し、"
28,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",12,16,"受付番号（複数明細）単位でＤＭテスト指示マスタを元に統合A-1DMテスト、A-1DMテストを行う。"
29,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",14,15,"<< 機能内容 >>"
30,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",17,16,"1. 未処理のＡ－１処理対象データに対してDMテスト判定を行うために、Ａ－１処理対象データから"
31,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",18,17,"下記条件で未処理Ａ－１処理対象データ（データNO：6P11）の取得を行う。"
32,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",19,17,"Ａ－１処理対象データ.処理済フラグ　＝　「未処理」"
33,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",21,17,"※優先順位は、受付番号、講座３桁コードの昇順"
34,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",23,16,"2. 局出データ＿Ａ１・Ａ１ＦＵＣ・再局出（A-1DM）を作成するために、"
35,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",24,17,"取得した未処理のＡ－１処理対象データに対して、"
36,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",25,17,"受付番号単位で統合A-1DMテスト判定、DMテスト判定を繰り返し行う"
37,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",26,17,"2.1　統合A-1DMテスト判定を行う"
38,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",27,18,"2.1.1 同一リストの受付番号の組合せテーブルを作成する（当ＰＧＭでのみ使用する内部テーブル）"
39,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",27,52,"入力パラメータを設定"
40,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",28,19,"例："
41,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",29,20,"リストデータ"
42,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",30,20,"受付番号"
43,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",30,27,"講座３桁コード"
44,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",31,20,"A061466100121122"
45,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",31,27,"A01,A02,A03"
46,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",33,20,"組合わせテーブル"
47,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",34,20,"講座３桁コード１"
48,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",34,25,"講座３桁コード２"
49,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",35,20,"A01"
50,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",35,25,"A02"
51,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",36,20,"A01"
52,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",36,25,"A03"
53,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",37,20,"A02"
54,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",37,25,"A03"
55,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",39,18,"2.1.2 ＤＭテスト指示マスタに指定した顧客の性別、年齢を判定するために、"
56,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",40,19,"共通部品を使用して、顧客マスタから下記条件で顧客情報を取得する。"
57,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",41,19,"顧客マスタ.顧客番号　＝　未処理A-１処理対象データ.顧客番号"
58,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",43,18,"2.1.3 ＤＭテスト指示マスタに指定した媒体ジャンルを判定するために、"
59,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",44,19,"下記条件で媒体表マスタより未処理Ａ－１処理対象データ.媒体ジャンルを取得する。"
60,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",45,19,"媒体表マスタ.媒体コード　＝　未処理Ａ－１処理対象データ.媒体コード"
61,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",47,18,"2.1.4 統合A-1DMテスト判定のために、"
62,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",48,19,"組合わせテーブルのデータに対して、統合A-1DMテスト判定を繰り返し行う。"
63,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",49,19,"※別シート「統合A-1DMテスト判定」を参照"
64,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",51,17,"2.2　DMテスト判定を行う"
65,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",52,18,"2.2.1　同一受付番号で、統合A-1DMテスト判定対象外の講座３桁コードに対し、下記処理を行う"
66,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",54,19,"(a） 局出データ＿Ａ１・Ａ１ＦＵＣ・再局出に登録するために、DMテスト判定をおこない、"
67,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",55,21,"DMテスト判定用候補データに設定する。"
68,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",56,20,"Ａ－１処理対象データよりDMテスト判定処理の入力パラメータを設定する"
69,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",57,20,"※詳細については、「バッチ処理記述書_BTGKJBZ0103J01_DMテスト判定処理」を参照"
70,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",58,20,"DMテスト判定処理で、ＤＭテスト指示マスタにより、ＤＭコードの8桁目（テストキー）を採番する。"
71,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",60,19,"(b)DMテスト判定用候補データの指示マスタ更新要否フラグが要の場合、"
72,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",61,20,"ＤＭテスト指示マスタを更新する。"
73,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",62,20,"更新内容は以下を参照"
74,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",63,20,"[DBセット]シートのDBセット名[ＤＭテスト指示マスタ更新]"
75,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",65,19,"(ｃ) 後続局出処理の処理対象とするために、局出データ＿Ａ１・Ａ１ＦＵＣ・再局出に登録する。"
76,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",66,20,"登録内容は以下を参照"
77,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",67,20,"[DBセット]シートのDBセット名[局出データ＿Ａ１・Ａ１ＦＵＣ・再局出登録]"
78,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",69,19,"(ｄ） 再処理時に処理対象とならないように、Ａ－１処理対象データの処理済フラグを処理済に更新する。"
79,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",70,20,"更新内容は以下を参照"
80,"バッチ処理記述書_BTGKJBA0101J01_A-1処理.xlsx","バッチ処理記述書",71,20,"[DBセット]シートのDBセット名[Ａ－１処理対象データ更新]"
81,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,1,"バッチ処理記述書"
82,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,12,"機能グループID／名"
83,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
84,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
85,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
86,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,40,"作成者"
87,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,45,"作成日"
88,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,50,"更新者"
89,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",1,55,"更新日"
90,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,12,"KJB"
91,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,19,"KJBA02"
92,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,26,"FNKJBA0201"
93,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,33,"BTGKJBA0201J01"
94,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,40,"WR劉翔"
95,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,45,"2016/11/15"
96,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,50,"WR劉翔"
97,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",2,55,"2017/08/01"
98,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",3,12,"勧誘DM管理システム"
99,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",3,19,"A-1FUC処理"
100,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",3,26,"A-1FUC対象抽出"
101,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",3,33,"A-1FUC対象抽出処理"
102,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",5,1,"処理記述"
103,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",7,8,"入力"
104,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",7,31,"処理"
105,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",7,55,"出力"
106,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",9,15,"<< 機能概要 >>"
107,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",10,16,"追求マスタからＦＵＣ作成指示マスタの条件と合致するA-1FUC処理対象候補データを取得し、"
108,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",11,17,"顧客番号、受付日・材発日、優先順位の昇順で、下記の処理を行う。"
109,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",12,16,"　①ＦＵＣ作成指示マスタの数量/性別/年齢/オーダー除外指定の条件で判定し、"
110,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",13,16,"　　　満たさない場合、A-1FUC対象外「削除フラグ：1」として局出データ＿Ａ１・Ａ１ＦＵＣ・再局出を登録する。"
111,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",14,16,"　　　満たす場合、A-1FUC対象として局出データ＿Ａ１・Ａ１ＦＵＣ・再局出を登録する。"
112,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",15,16,"　②同一顧客、同一受付日・材発日の優先順位の高いA-1FUC対象データが登録されていた場合、"
113,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",16,17,"優先順位の低いデータをA-1FUC対象外「削除フラグ：1」として局出データ＿Ａ１・Ａ１ＦＵＣ・再局出を登録する。"
114,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",17,16,"※優先順位は汎用コードマスタに設定する。"
115,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",19,15,"<< 機能内容 >>"
116,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",21,16,"1. A-1FUC作成対象を特定するため、追求マスタから下記条件でA-1FUC作成対象候補データを取得する。"
117,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",22,17,"1.1　局出データ＿Ａ１・Ａ１ＦＵＣ・再局出の存在チェックを下記条件で行う。"
118,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",23,18,"追求マスタ.データ種別 ＝ 「レギュラー」 AND"
119,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",24,18,"追求マスタ.顧客番号 ＝ 局出データ＿Ａ１・Ａ１ＦＵＣ・再局出.顧客番号 AND"
120,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",25,18,"追求マスタ.ＤＭコード上３桁 ＝ 局出データ＿Ａ１・Ａ１ＦＵＣ・再局出.ＤＭコード上３桁 AND"
121,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",26,18,"局出データ＿Ａ１・Ａ１ＦＵＣ・再局出.シーケンス ＝ ＦＵＣ作成指示マスタ.シーケンス"
122,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",28,18,"上記条件で、レコードが存在しない場合、1.2の対象データ取得処理を行う。"
123,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",30,17,"1.2　下記条件で対象データの取得を行う。"
124,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",31,18,"追求マスタとＦＵＣ作成指示マスタが条件に一致 ※１　AND"
125,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",32,18,"追求マスタ.データ種別　＝　「レギュラー」 ※２　AND"
126,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",33,18,"（追求マスタ.追求コントロール区分　＝　「追求中」 or "
127,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",34,19,"（追求マスタ.追求コントロール区分　＝　「追求終了」 and 追求マスタ.ＤＭ追求回数　＝　1）） ※３ AND"
128,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",35,18,"追求マスタ.ＤＭコード７桁目　＝　1 ※４　AND"
129,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",36,18,"追求マスタ.Ａ－１ＦＵＣ作成区分　＝　「未作成」 ※５　AND"
130,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",37,18,"追求マスタ.ＤＭコード上３桁　＝　汎用コードマスタ.講座３桁コード ※６"
131,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",38,18,"ソート順："
132,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",39,19,"追求マスタ.顧客番号(昇順)"
133,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",40,19,"追求マスタ.受付日・材発日(昇順)"
134,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",41,19,"汎用コードマスタ.優先順位(昇順)"
135,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",43,18,"※１：ＦＵＣ作成指示マスタに関しては、別シート「ＦＵＣ作成指示マスタ」参照、判定項目は項番3-5、8-9、24"
136,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",44,18,"※２：レギュラー追求"
137,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",45,18,"※３：追求中の追求又は追求終了且つ追求回数1回だけな追求"
138,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",46,18,"※４：A-2が作成されていない"
139,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",47,18,"※５：A-1FUCが作成されていない"
140,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",48,18,"※６：講座3桁コードが優先順位管理用汎用コードマスタに登録されている"
141,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",49,19,"汎用コードマスタで登録されていない場合、A-1FUC作成対象候補データの優先順位はNULLになる。"
142,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",51,16,"2.　A-1FUC作成対象を判定するために、取得したA-1FUC作成対象候補データに対し下記処理を繰り返す。"
143,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",52,17,"2.1　A-1FUC作成対象候補データの優先順位 ＝ NULLの場合"
144,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",53,18,"下記処理2.4の数量判定を行う。"
145,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",55,17,"2.2　局出データ＿Ａ１・Ａ１ＦＵＣ・再局出にA-1FUC作成対象が同一顧客・同一受付日でない場合"
146,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",56,18,"下記処理2.4の数量判定を行う。"
147,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",58,17,"2.3　A-1FUC作成対象が同一顧客・同一受付日・優先順位ありで、"
148,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",59,18,"局出データ＿Ａ１・Ａ１ＦＵＣ・再局出にA-1FUC対象レコードが存在する場合"
149,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",60,18,"2.3.1　A-1FUC作成対象外として、局出データ＿Ａ１・Ａ１ＦＵＣ・再局出を登録する。"
150,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",61,19,"登録内容は以下を参照"
151,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",62,19,"[DBセット]シートのDBセット名[局出データ＿Ａ１・Ａ１ＦＵＣ・再局出作成]"
152,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",64,18,"2.3.2　2.に戻り、次のA-1FUC作成対象候補データの処理を行う。"
153,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",66,17,"2.4　ＦＵＣ作成指示マスタ.数量指定フラグ ＝ 「指定する」の場合、数量判定する。"
154,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",67,18,"2.4.1　下記条件で対象件数を取得する"
155,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",68,19,"局出データ＿Ａ１・Ａ１ＦＵＣ・再局出.シーケンス ＝ A-1FUC作成対象候補データのシーケンス AND"
156,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",69,19,"局出データ＿Ａ１・Ａ１ＦＵＣ・再局出.削除フラグ ＝ 「未削除」"
157,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",71,18,"2.4.2　2.4.1で取得した件数 ＞ ＦＵＣ作成指示マスタ.ＦＵＣ作成指定数量 の場合"
158,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",72,19,"2.4.2.1　A-1FUC作成対象外として局出データ＿Ａ１・Ａ１ＦＵＣ・再局出を登録する。"
159,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",73,20,"登録内容は以下を参照"
160,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",74,20,"[DBセット]シートのDBセット名[局出データ＿Ａ１・Ａ１ＦＵＣ・再局出作成]"
161,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",76,19,"2.4.2.2　2.に戻り、次のA-1FUC作成対象候補データの処理を行う。"
162,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",78,17,"2.5　ＦＵＣ作成指示マスタ.ＦＵＣ性別指定区分 ≠「指定しない」の場合、性別判定する。"
163,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",79,18,"2.5.1　共通部品を使用して、顧客マスタから下記条件で顧客情報を取得する。"
164,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",80,19,"顧客マスタ.顧客番号　＝　A-1FUC作成対象候補データの顧客番号"
165,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",82,18,"2.5.2　下記条件で対象件数を取得する"
166,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",83,19,"ＦＵＣ作成指示マスタ.シーケンス ＝ A-1FUC作成対象候補データのシーケンス AND"
167,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",84,19,"ＦＵＣ作成指示マスタ.ＦＵＣ性別指定区分と2.5.1で取得した性別が合う"
168,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",86,18,"2.5.3　2.5.2で取得した件数 ＝ 0件 の場合"
169,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",87,19,"2.5.3.1　A-1FUC作成対象外として局出データ＿Ａ１・Ａ１ＦＵＣ・再局出を登録する。"
170,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",88,20,"登録内容は以下を参照"
171,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",89,20,"[DBセット]シートのDBセット名[局出データ＿Ａ１・Ａ１ＦＵＣ・再局出作成]"
172,"バッチ処理記述書_BTGKJBA0201J01_A-1FUC対象抽出処理.xlsx","バッチ処理記述書",89,54,"　"
